semilla,resultado,exito,colision_estatica,colision_dinamica,fuera_mapa,timeout,pasos,tiempo_simulado_s,recompensa,distancia_final_m,longitud_trayectoria_m,error_medio_ruta_m,clearance_minimo_m,clearance_estatico_minimo_m,clearance_dinamico_minimo_m,velocidad_lineal_media_m_s,velocidad_angular_abs_media_rad_s,esfuerzo_control_medio,cambios_signo_omega,inferencia_media_ms,inferencia_p95_ms,inferencia_p99_ms
168049,meta,1,0,0,0,0,180,18.0,163.06812341469913,0.49437459183460414,9.97703769503796,0.25269197047247466,0.043628153715230766,0.596058806751806,0.043628153715230766,0.5543080086281749,0.29958834312157706,1.2279272590433745,83,0.7323978991836257,0.7874316070228815,0.8449665619991721
168050,meta,1,0,0,0,0,271,27.1,141.78612697659776,0.49798177131093746,13.694906438797979,0.2858277555915352,0.015929083826494828,0.22029834712381835,0.015929083826494828,0.5054137572658916,0.5073532009823764,1.22835506106015,81,0.7375014831060268,0.7978965004440397,0.8461192948743701
168051,meta,1,0,0,0,0,215,21.5,425.3130719186703,0.49736615941881723,13.375694590908454,0.18396770410140587,0.1509523592144275,0.1509523592144275,0.949404482152634,0.622189615579084,0.37888403485507466,1.2035562407317013,102,0.7324476463065028,0.7788768067257478,0.8676121514872647
168052,meta,1,0,0,0,0,210,21.0,397.79253776610307,0.4977563997448195,14.435142826902553,0.21149074125546025,0.3706334746000667,0.3706334746000667,0.5588161267160593,0.6874374646063622,0.2993901599163101,1.2632032295760582,108,0.7293428945732081,0.785336145054316,0.8295612316578627
168053,meta,1,0,0,0,0,210,21.0,118.76293006028249,0.49361911402955655,12.815763595849123,0.14323419958891637,0.060333847415384445,0.26640832077274346,0.060333847415384445,0.6103555301607747,0.4808703904244162,1.3749391193049283,54,0.7647634000888848,0.9359283481899177,1.139079402491916
168054,colision_dinamica,0,0,1,0,0,90,9.0,-15.4659658679698,3.768954062032795,7.907301436518776,0.14157772899313714,-0.0063209264254869835,0.428691111553019,-0.0063209264254869835,0.8786669817877312,0.3474932515621186,1.3065748003016728,37,0.7461096546548004,0.80366750335088,0.9583290445152669
168055,meta,1,0,0,0,0,186,18.6,287.6910094471153,0.49769260288826694,10.920849502097386,0.17111120086127649,0.3435610229337688,0.3435610229337688,0.5093721729498614,0.5871977518912692,0.4115653037564248,1.2165527646653695,71,0.7383198124795942,0.7856437550799455,0.8428521061432552
168056,meta,1,0,0,0,0,174,17.400000000000002,323.3574107205396,0.49298898148237474,9.15945536756394,0.16758010443297708,0.3138999001322714,0.3138999001322714,0.9439291713478088,0.5264738819850535,0.4408116429942479,1.3803545321641169,49,0.7345637588577087,0.7783347566146402,0.8719053870299835
168057,meta,1,0,0,0,0,178,17.8,326.3148015935196,0.49786276338665925,9.039974791312654,0.10742703356286347,0.5709665883434575,0.5709665883434575,0.8363310263857917,0.5078823313996409,0.2742335848133551,1.2035399348665012,87,0.7820019385322217,1.0098513470438775,1.2534174001484633
168058,meta,1,0,0,0,0,206,20.6,219.36623426207578,0.4988273429591526,10.44289428252398,0.22512739350341163,0.5897260421513129,1.0488516409394992,0.5897260421513129,0.5069837931496873,0.3902136193787299,1.2644447925345412,74,0.7335746603468614,0.7825554930604994,0.8257603003585244
168059,colision_dinamica,0,0,1,0,0,280,28.0,-894.8914506011872,4.21714015205222,4.9761674371941975,0.08549683428639754,-0.002058828212771757,0.11938739980446511,-0.002058828212771757,0.1777512212882617,0.5656960540534263,1.3916446108520748,70,0.7304489074678194,0.7721035930444486,0.8334478738834131
168060,meta,1,0,0,0,0,140,14.0,72.95481703727911,0.4976635636184697,6.678077565140439,0.09101800908562512,0.1935711558401475,0.8508198084593922,0.1935711558401475,0.47704983241360993,0.3704542045508113,1.2816501081975586,49,0.7502403640371215,0.792701996397227,1.110991564783032
168061,meta,1,0,0,0,0,110,11.0,160.56114296071848,0.49834960629221775,8.127053150454273,0.23520962917052612,0.2629186763753115,0.3701761527597013,0.2629186763753115,0.7388686617617837,0.27943455592390487,1.357366738810247,46,0.7328315003013068,0.7635011483216658,0.7861194577708375
168062,colision_dinamica,0,0,1,0,0,32,3.2,-243.5113718140646,7.291911969745204,0.7995297311759224,0.06615289986043907,-0.004849352182933031,1.5700753677970707,-0.004849352182933031,0.24990515317767859,0.5870001016417519,1.362672900834477,1,0.748097842460993,0.7726997457211836,1.0447562312765517
168063,colision_dinamica,0,0,1,0,0,76,7.6000000000000005,-229.73712205967973,7.305261613296359,4.501781905331686,0.510983762352442,-0.010284531786062312,1.1374109211628487,-0.010284531786062312,0.5924249109370927,0.4397226188920047,1.385671052099113,20,0.7331709070728577,0.7707137483521365,0.830780260002939
168064,colision_dinamica,0,0,1,0,0,83,8.3,-95.77325626837113,3.0078295629778853,6.781792754173979,0.2322215131143376,-0.023128077854992934,0.09751453003431881,-0.023128077854992934,0.8171689812856985,0.3749446678637381,1.4198936150839934,35,0.7329097940552846,0.7799718034220857,0.884610172070094
168065,meta,1,0,0,0,0,164,16.400000000000002,242.43460708803633,0.49782991022093104,9.171493033809973,0.20109470705900603,0.2605560486067491,0.2605560486067491,0.6031106990966809,0.5592951582114978,0.3981732279380284,1.1240785519683405,63,0.7384652554031984,0.7947727477585431,0.9657922669430272
168066,meta,1,0,0,0,0,194,19.400000000000002,292.69312994998006,0.49957319583656845,10.403235781100816,0.3559140984007335,0.4908644427862958,0.4908644427862958,0.9605707886981468,0.5362991984886022,0.46884994675146086,1.1265673461083225,55,0.7676468966630787,0.8517827991454396,0.8904708092450162
168067,colision_dinamica,0,0,1,0,0,45,4.5,-214.2652516057864,7.595487200183637,2.1356905128664656,0.3051198097879396,-0.018343712184921646,0.8461892607400546,-0.018343712184921646,0.4746711130274666,0.4313855599694782,1.562875449726796,11,0.7472437787024926,0.8059112034970894,1.100309526664206
168068,colision_dinamica,0,0,1,0,0,116,11.600000000000001,-274.96340048934326,6.187177358264898,2.6697636126460504,0.4317405861820802,-0.024262624840725888,0.6343269948666229,-0.024262624840725888,0.23021542920634666,0.4887792261895434,1.2991304319265458,39,0.783140809227038,0.9462627531320322,1.2545190518721938
168069,meta,1,0,0,0,0,173,17.3,276.20210634826856,0.4964395364076387,8.649652896933413,0.14217337685729772,0.04132546258865799,0.04132546258865799,1.2804797194261035,0.5000229424179727,0.3564008486796321,1.1491580589092865,79,0.7336284970155394,0.784895001561381,0.8173743507359177
168070,colision_dinamica,0,0,1,0,0,64,6.4,-125.19060417371614,4.415175987482838,4.621181753547973,0.2934066351784979,-0.006748170288300437,0.3639384257939251,-0.006748170288300437,0.7221506974659859,0.5171975794248282,1.456322426232279,14,0.7459657492745464,0.8680976934556383,1.1174046988890038
168071,meta,1,0,0,0,0,160,16.0,46.31662924380976,0.4975686452773861,7.578221476828599,0.1869464114493753,0.026763969643164298,0.5882118254210479,0.026763969643164298,0.47369393426334944,0.5060678250808268,1.2980283254180656,35,0.7258399686179473,0.7658095484657678,0.7995628091157414
168072,meta,1,0,0,0,0,190,19.0,273.91947419812067,0.4942721975532967,10.897294662400215,0.23198091568328225,0.41474228824915504,0.41474228824915504,0.6011214393037202,0.5736256143316296,0.47307234591118213,1.30888689461931,66,0.7316748688218037,0.7702797527599614,0.8013299039157568
168073,meta,1,0,0,0,0,146,14.600000000000001,91.72235077479257,0.4993237787798577,8.309482281600996,0.12450415052297052,0.30198052636704953,0.30198052636704953,0.39314112870953916,0.5692414605178919,0.5272734476891282,1.4402856217555733,34,0.729431020959491,0.7657967435079627,0.7786875568854157
168074,meta,1,0,0,0,0,242,24.200000000000003,504.0124016977741,0.4970201632067219,15.112031463103936,0.11133644432240256,0.2602824032206237,0.2602824032206237,1.0157300128850437,0.6245140895567063,0.3242868495096784,1.343510152400287,102,0.7291169713125256,0.7694821433688048,0.8324469592480455
168075,meta,1,0,0,0,0,274,27.400000000000002,111.31278869597264,0.49465548335646337,11.70647202774664,0.25292106004771403,0.11297993628275016,0.11297993628275016,0.2215259652444901,0.4273127449631265,0.5559084472049326,1.2859732405287025,77,0.7299123317883588,0.7759477899526244,0.8413224323885511
168076,colision_dinamica,0,0,1,0,0,35,3.5,-202.0678671728975,6.222311222252775,1.8422151693245012,0.34782137580461386,-0.009023951531827001,2.7327320050933337,-0.009023951531827001,0.5263783925558839,0.33549736176218314,0.9279361765289317,17,0.7257873990706035,0.7531812938395888,0.8483434127992945
168077,meta,1,0,0,0,0,198,19.8,311.2126078400551,0.49323724479430536,10.997661141962686,0.2383082716119707,0.1935365054294501,0.1935365054294501,0.9737304628064342,0.5554762531752705,0.3225708084030435,1.0847889515873006,96,0.7313382473034605,0.7819224447302986,0.8380965860851575
168078,meta,1,0,0,0,0,231,23.1,263.637629243339,0.49961348918480447,14.118415937146903,0.20747911191527052,0.11240883879997643,0.11240883879997643,0.32629192542730984,0.6113075825720554,0.5569399538066931,1.3920438126378296,54,0.7292035322291656,0.7665285083930939,0.8346163886017164
168079,meta,1,0,0,0,0,240,24.0,337.39111473689206,0.4931858284414008,15.540823805044731,0.1487549419201132,0.20229744076874778,0.20229744076874778,0.7802163510800488,0.6476266318262518,0.4200959588206994,1.2423147335759865,83,0.7323089210331091,0.7801568579452578,0.8021928071684669
168080,colision_dinamica,0,0,1,0,0,89,8.9,-195.4951621057588,3.5267395243651443,6.765287981258245,0.28844343563317837,-0.011970420914495572,0.06002494488121818,-0.011970420914495572,0.7602223855390976,0.38758204834682214,1.2382535138510775,30,0.7278029442296542,0.7502004009438679,0.8113585988758151
168081,colision_dinamica,0,0,1,0,0,38,3.8000000000000003,-197.21708276915152,9.2974132151374,2.2902994558169185,0.4966627817635769,-0.01727291926940333,1.2292337830591644,-0.01727291926940333,0.6027532216553626,0.31333026748738796,1.1992048174748826,13,0.7231417881772167,0.7441666006343439,0.7904480128490833
168082,meta,1,0,0,0,0,185,18.5,250.58111310020072,0.4994079878921398,11.3240289124126,0.15332057108108943,0.1924229750005922,0.32441302603986555,0.1924229750005922,0.6121614823849255,0.360901849031247,1.1735913995798388,73,0.7345089027374933,0.7864201965276151,0.8133970806375146
168083,colision_dinamica,0,0,1,0,0,46,4.6000000000000005,-166.19386014088013,6.602928614880945,1.9807497963200444,0.05498775921184998,-0.005479831849093786,0.6982921259420415,-0.005479831849093786,0.4306401463630407,0.377544973531495,1.2120524936511448,17,0.7345768697078987,0.7598687552672345,1.0474453949427682
168084,meta,1,0,0,0,0,257,25.700000000000003,476.0624729151449,0.4932037354787972,16.35549208684921,0.17856488030477624,0.32444027588747293,0.32444027588747293,0.9687736246473045,0.6364557357293735,0.36127061624268386,1.355448660416606,106,0.7286555325029896,0.776947001577355,0.7991047209361568
168085,meta,1,0,0,0,0,154,15.4,202.72489980191884,0.496569578016914,7.07555302674988,0.15500674774054773,0.6580669882313123,0.6580669882313123,0.6745347964096927,0.45948945805619495,0.36818725092263965,1.216256709132135,52,0.728732006331035,0.7713303421041928,0.8168305391154718
168086,meta,1,0,0,0,0,155,15.5,59.70422959162251,0.4994578579964887,7.207501704957324,0.2677454151050078,0.0010820462343235637,0.5611723224995652,0.0010820462343235637,0.4650753842434458,0.40978893320406645,1.4422713721875942,65,0.7253394968199334,0.7623785961186513,0.774857921351213
168087,colision_dinamica,0,0,1,0,0,160,16.0,-185.6576353681552,3.602459338305675,7.950210050386633,0.5307995812209937,-0.022695511296569437,0.9453503930387469,-0.022695511296569437,0.49694429121911526,0.43830803581018696,1.3223409522209404,48,0.7292836935448577,0.7713665967457928,0.814743648516014
168088,meta,1,0,0,0,0,163,16.3,322.1770972298492,0.4969484992201934,8.365759235066795,0.17876496622869606,0.619426124157921,0.619426124157921,1.1092827069247293,0.513278957918305,0.38254728651851233,1.2958424415871082,41,0.7305930060065963,0.7786077039781958,0.8409960806602611
168089,meta,1,0,0,0,0,200,20.0,239.07722665324127,0.49950633615594736,11.593179430361914,0.16015973529255687,0.23024773646911867,0.23024773646911867,0.3005715074210335,0.579724222464912,0.41113492542179303,1.2824933376313123,80,0.7290959649981232,0.7784640052705072,0.8038176216359713
168090,meta,1,0,0,0,0,175,17.5,217.93658539003067,0.4958171652741644,7.427178217989919,0.19733551007271358,0.41211187611972644,0.693326597547918,0.41211187611972644,0.42447565689582606,0.42892472964099476,1.2546626448077336,71,0.7331875991907769,0.7771669013891369,0.8178297008271321
168091,meta,1,0,0,0,0,298,29.8,91.49576511506302,0.4944965150562095,14.644572870889785,0.43187558161769457,0.20982339588098253,0.20982339588098253,0.4491520111538671,0.491492442793455,0.5053984078134867,1.1922512187590653,96,0.7309320272120722,0.7808115115039982,0.8397916967805937
168092,colision_dinamica,0,0,1,0,0,71,7.1000000000000005,-61.86692572845912,6.1100508843122965,6.096877473224753,0.17724399443953132,-0.013471271913222116,0.44744483255454337,-0.013471271913222116,0.858756851604287,0.2772139920131631,1.2275425803449331,38,0.7360755348279678,0.7797830039635301,0.9459155990043645
168093,meta,1,0,0,0,0,189,18.900000000000002,245.77890343401555,0.49501820116657147,10.844842873239328,0.1947930645030178,0.32115263371005887,0.32115263371005887,0.7344560863577013,0.5738937147913012,0.5291353729863962,1.3510234089298065,45,0.7265273648069028,0.7695343985687941,0.7821639155736194
168094,meta,1,0,0,0,0,137,13.700000000000001,386.9196093656965,0.4983795391995206,11.411353861056469,0.17564814045665217,0.17693244899270966,0.17693244899270966,0.9024108712392378,0.8330231164345823,0.32746577373821373,1.3949242529035082,77,0.7308545339908655,0.775506003992632,0.8228436415083705
168095,meta,1,0,0,0,0,195,19.5,332.5119658235751,0.4930537405518268,11.26536190486073,0.29438745993237964,0.5553164888869709,0.5553164888869709,0.7612126874228337,0.5777920913119345,0.43836958248215996,1.229237629505471,73,0.7310069336269338,0.7777119055390357,0.827523110783659
168096,colision_dinamica,0,0,1,0,0,95,9.5,-115.2459782256677,3.726788895463849,7.316634330117786,0.29101151311247747,-0.0061273657927299885,0.8764118045167771,-0.0061273657927299885,0.7702230757161189,0.32814795359184873,1.3153804890656018,31,0.7327914430980423,0.7669563914532773,0.8231552634970293
168097,meta,1,0,0,0,0,161,16.1,248.59276792018773,0.49631515666389436,10.335016765209776,0.17030097820316806,0.3320124762419456,0.5174931913225352,0.3320124762419456,0.6420120147118561,0.44067552539271226,1.3997052983975264,51,0.7283549619511764,0.7695889944443479,0.7902436045696959
168098,colision_dinamica,0,0,1,0,0,51,5.1000000000000005,-110.06390288884545,5.4216027439756305,4.569079481148958,0.20441988094879643,-0.01973877815920183,0.49763694393642577,-0.01973877815920183,0.8959403148176622,0.2838996060923034,1.2706515849651077,27,0.7335830188251339,0.7760915032122284,0.9271065064240247
168099,meta,1,0,0,0,0,162,16.2,5.366942507200065,0.4963667995652528,7.11274893591813,0.23126410868831013,0.2526885410876556,0.29737461348157446,0.2526885410876556,0.43909274364001927,0.35689490845191213,1.2511097914828488,65,0.7315170984423466,0.7697839959291741,0.801313868141733
